date,step_count,active_energy_kcal,exercise_minutes,resting_hr_bpm,hrv_ms,sleep_hours
2023-09-11,12648.0,410.2,37.0,66.0,50.13,
2023-09-12,6644.0,280.4,17.0,67.0,58.79,
2023-09-13,7832.0,383.0,21.0,53.0,61.77,
2023-09-14,16357.0,463.2,61.0,71.0,42.73,
2023-09-15,10176.0,337.6,33.0,72.0,42.49,
2023-09-16,23145.0,455.7,64.0,68.0,62.17,
2023-09-17,20520.0,397.6,57.0,72.0,45.41,
2023-09-18,4440.0,131.9,1.0,59.0,74.54,
2023-09-19,5658.0,293.7,13.0,68.0,50.46,
2023-09-20,5307.0,152.1,8.0,72.0,52.32,
2023-09-21,12827.0,258.8,23.0,76.0,80.21,
2023-09-22,6622.0,107.1,14.0,90.0,43.63,
2023-09-23,30033.0,710.1,94.0,71.0,29.24,
2023-09-24,3621.0,77.8,12.0,72.0,30.3,
2023-09-25,8467.0,106.8,5.0,82.0,42.51,
2023-09-26,4090.0,,,,,
2023-09-27,4897.0,,,,,
2023-09-28,8304.0,402.6,22.0,75.0,26.8,
2023-09-29,5182.0,171.9,7.0,79.0,32.74,
2023-09-30,8455.0,,,,,
2023-10-01,2304.0,,,,,
2023-10-02,3239.0,,,,,
2023-10-03,6660.0,342.4,20.0,80.0,30.36,
2023-10-04,11620.0,399.2,26.0,81.0,44.77,
2023-10-05,13490.0,480.4,39.0,66.0,46.32,
2023-10-06,9465.0,245.9,15.0,66.0,50.05,
2023-10-07,5300.0,,,,,
2023-10-08,2087.0,,,,,
2023-10-09,16485.0,468.6,56.0,65.0,56.91,
2023-10-10,2638.0,,,,,
2023-10-11,5990.0,,,,,
2023-10-12,4795.0,,,,,
2023-10-13,3494.0,,,,,
2023-10-14,19972.0,444.5,63.0,82.0,60.86,
2023-10-15,7633.0,,,,,
2023-10-16,2422.0,,,,,
2023-10-17,5261.0,,,,,
2023-10-18,5453.0,,,,,
2023-10-19,4600.0,,,,,
2023-10-20,2957.0,,,,,
2023-10-21,5670.0,,,,,
2023-10-22,9451.0,405.9,31.0,67.0,48.18,
2023-10-23,10017.0,284.1,14.0,71.0,45.24,
2023-10-24,4973.0,194.3,9.0,67.0,72.31,
2023-10-25,10869.0,0.2,,,,
2023-10-26,3448.0,,,,,
2023-10-27,23955.0,497.6,55.0,84.0,45.09,
2023-10-28,3216.0,100.4,20.0,,58.72,
2023-10-29,13062.0,383.1,26.0,71.0,48.16,
2023-10-30,12662.0,313.5,22.0,73.0,62.05,
2023-10-31,6654.0,,,,,
2023-11-01,14673.0,418.3,36.0,79.0,54.18,
2023-11-02,11735.0,421.0,27.0,60.0,48.14,
2023-11-03,5852.0,280.6,11.0,73.0,48.48,
2023-11-04,7908.0,5.6,,,57.33,
2023-11-05,8606.0,,,,,
2023-11-06,7531.0,311.9,16.0,73.0,57.88,
2023-11-07,7441.0,329.0,20.0,65.0,62.49,
2023-11-08,2618.0,0.1,,,,
2023-11-09,9160.0,356.8,27.0,82.0,34.73,
2023-11-10,4333.0,250.5,8.0,66.0,61.01,
2023-11-11,9592.0,252.5,10.0,75.0,69.99,
2023-11-12,469.0,10.1,,,,
2023-11-13,786.0,,,,,
2023-11-14,15956.0,205.1,43.0,,,
2023-11-15,36701.0,718.8,104.0,72.0,45.95,
2023-11-16,16459.0,264.3,22.0,,77.04,
2023-11-17,41883.0,740.8,85.0,66.0,72.13,
2023-11-18,18459.0,,,,,
2023-11-19,14179.0,,,,,
2023-11-20,445.0,,,,,
2023-11-21,3811.0,,,,,
2023-11-22,4238.0,,,,,
2023-11-23,5636.0,,,,,
2023-11-24,3967.0,,,,,
2023-11-25,14784.0,269.8,33.0,85.0,93.36,
2023-11-26,495.0,,,,,
2023-11-27,9662.0,286.9,12.0,74.0,44.88,
2023-11-28,11665.0,267.8,13.0,63.0,71.69,
2023-11-29,7701.0,381.1,24.0,68.0,66.92,
2023-11-30,10197.0,355.1,27.0,69.0,52.07,
2023-12-01,7749.0,347.5,15.0,68.0,41.95,
2023-12-02,8067.0,402.0,18.0,69.0,54.24,
2023-12-03,579.0,5.3,,,,
2023-12-04,22277.0,465.2,41.0,76.0,47.73,
2023-12-05,5565.0,,,,,
2023-12-06,7613.0,,,,,
2023-12-07,9048.0,344.5,25.0,55.0,46.74,
2023-12-08,4772.0,266.3,12.0,63.0,60.59,
2023-12-09,5036.0,31.4,,,,
2023-12-10,28114.0,494.3,61.0,67.0,58.18,
2023-12-11,20573.0,424.7,56.0,70.0,61.52,
2023-12-12,5153.0,,,,,
2023-12-13,2395.0,,,,,
2023-12-14,3709.0,,,,,
2023-12-15,5135.0,256.9,5.0,63.0,65.56,
2023-12-16,2688.0,22.5,,54.0,64.87,
2023-12-17,2349.0,,,,,
2023-12-18,14010.0,397.2,12.0,70.0,49.91,
2023-12-19,10727.0,347.7,12.0,65.0,53.55,
2023-12-20,13076.0,1.4,1.0,,,
2023-12-21,9796.0,306.0,8.0,70.0,59.94,
2023-12-22,8795.0,354.8,10.0,69.0,47.41,
2023-12-23,17620.0,545.0,57.0,73.0,54.17,
2023-12-24,14300.0,376.7,26.0,65.0,50.05,
2023-12-25,13948.0,377.9,12.0,67.0,58.55,
2023-12-26,5262.0,261.8,7.0,67.0,52.19,
2023-12-27,9265.0,279.6,8.0,68.0,61.19,
2023-12-28,13617.0,334.8,21.0,73.0,47.5,
2023-12-29,10827.0,348.7,26.0,65.0,58.12,
2023-12-30,6888.0,10.0,1.0,,54.77,
2023-12-31,6355.0,164.6,9.0,66.0,25.23,
2024-01-01,925.0,,,,,
2024-01-02,6031.0,,,,,
2024-01-03,18417.0,504.7,46.0,73.0,36.16,
2024-01-04,10829.0,360.4,21.0,70.0,53.98,
2024-01-05,18751.0,560.1,48.0,63.0,49.13,
2024-01-06,13834.0,427.8,33.0,63.0,55.86,
2024-01-07,6684.0,371.0,25.0,66.0,49.94,
2024-01-08,12446.0,422.6,21.0,54.0,68.09,
2024-01-09,5648.0,339.7,11.0,58.0,68.32,
2024-01-10,11630.0,444.0,27.0,61.0,58.56,
2024-01-11,7890.0,318.9,20.0,55.0,64.91,
2024-01-12,11883.0,250.8,18.0,54.0,67.06,
2024-01-13,8650.0,419.5,21.0,62.0,70.06,
2024-01-14,14752.0,460.7,39.0,58.0,55.05,
2024-01-15,5858.0,303.2,12.0,58.0,51.26,
2024-01-16,10463.0,342.2,11.0,68.0,61.56,
2024-01-17,13189.0,387.6,35.0,59.0,59.2,
2024-01-18,7452.0,351.6,14.0,58.0,57.79,
2024-01-19,11170.0,376.7,25.0,79.0,53.88,
2024-01-20,7088.0,283.2,23.0,54.0,52.86,
2024-01-21,8330.0,55.0,,65.0,88.78,
2024-01-22,10657.0,270.9,22.0,55.0,51.64,
2024-01-23,7665.0,231.0,14.0,59.0,43.06,
2024-01-24,7542.0,239.2,9.0,64.0,58.5,
2024-01-25,12300.0,341.5,22.0,64.0,49.35,
2024-01-26,18009.0,477.6,47.0,67.0,51.45,
2024-01-27,15463.0,380.7,32.0,86.0,55.16,
2024-01-28,18549.0,512.3,51.0,63.0,68.18,
2024-01-29,21801.0,518.1,64.0,67.0,53.45,
2024-01-30,1297.0,120.3,,63.0,52.44,
2024-01-31,14136.0,317.0,26.0,58.0,79.39,
2024-02-01,26946.0,412.2,53.0,90.0,28.89,
2024-02-02,13150.0,247.1,48.0,72.0,57.18,
2024-02-03,2888.0,,,,,
2024-02-04,2317.0,,,,,
2024-02-05,8755.0,187.2,20.0,80.0,45.6,
2024-02-06,4823.0,261.4,12.0,64.0,70.81,
2024-02-07,6199.0,204.4,14.0,59.0,52.12,
2024-02-08,8165.0,202.9,21.0,59.0,51.27,
2024-02-09,5203.0,246.8,11.0,68.0,57.0,
2024-02-10,7913.0,316.8,26.0,64.0,58.82,
2024-02-11,2440.0,200.2,8.0,74.0,39.73,
2024-02-12,8391.0,292.0,20.0,72.0,45.13,
2024-02-13,4111.0,290.9,8.0,66.0,61.81,
2024-02-14,1581.0,6.4,,,41.51,
2024-02-15,4328.0,,,,,
2024-02-16,29817.0,689.3,71.0,67.0,39.24,
2024-02-17,9704.0,74.3,2.0,67.0,44.39,
2024-02-18,17501.0,553.2,64.0,83.0,27.27,
2024-02-19,7148.0,111.8,5.0,64.0,86.68,
2024-02-20,1902.0,,,,,
2024-02-21,5512.0,,,,,
2024-02-22,11108.0,249.4,37.0,62.0,46.74,
2024-02-23,11645.0,364.1,24.0,58.0,54.62,
2024-02-24,5204.0,238.1,10.0,69.0,68.8,
2024-02-25,5926.0,306.5,17.0,58.0,50.64,
2024-02-26,12144.0,347.1,28.0,58.0,55.21,
2024-02-27,3109.0,245.8,7.0,69.0,42.84,
2024-02-28,8410.0,311.2,16.0,55.0,71.56,
2024-02-29,11511.0,278.9,35.0,71.0,40.84,
2024-03-01,4265.0,54.8,,55.0,57.88,
2024-03-02,8293.0,,,,,
2024-03-03,3936.0,,,,,
2024-03-04,5983.0,,,,,
2024-03-05,2746.0,,,,,
2024-03-06,3858.0,,,,,
2024-03-07,4774.0,,,,,
2024-03-08,3949.0,,,,,
2024-03-09,384.0,,,,,
2024-03-10,352.0,,,,,
2024-03-11,612.0,,,,,
2024-03-12,439.0,,,,,
2024-03-13,387.0,,,,,
2024-03-14,409.0,,,,,
2024-03-15,2373.0,,,,,
2024-03-16,741.0,,,,,
2024-03-17,4222.0,8.7,,,35.74,
2024-03-18,11118.0,363.5,34.0,56.0,74.05,
2024-03-19,933.0,69.6,,54.0,48.22,
2024-03-20,10418.0,346.6,33.0,58.0,55.45,
2024-03-21,2872.0,191.3,6.0,55.0,63.02,
2024-03-22,7195.0,211.2,15.0,59.0,59.28,
2024-03-23,5356.0,329.2,14.0,63.0,70.92,
2024-03-24,854.0,131.2,,61.0,71.06,
2024-03-25,13687.0,368.5,32.0,59.0,54.99,
2024-03-26,5960.0,214.0,9.0,51.0,76.61,
2024-03-27,3393.0,6.1,,52.0,59.67,
2024-03-28,3416.0,128.0,6.0,67.0,50.25,
2024-03-29,11994.0,336.7,24.0,68.0,54.57,
2024-03-30,5600.0,295.1,14.0,61.0,66.08,
2024-03-31,383.0,42.8,,54.0,60.4,
2024-04-01,6726.0,246.7,14.0,73.0,36.33,
2024-04-02,16380.0,361.5,28.0,68.0,38.08,
2024-04-03,7355.0,336.9,15.0,67.0,32.61,
2024-04-04,3839.0,6.9,1.0,58.0,45.61,
2024-04-05,7327.0,,,,,
2024-04-06,4433.0,225.3,12.0,67.0,52.24,
2024-04-07,2446.0,,,,,
2024-04-08,12331.0,455.6,41.0,76.0,42.68,
2024-04-09,12579.0,261.7,23.0,59.0,51.32,
2024-04-10,4530.0,,,,,
2024-04-11,2880.0,155.3,6.0,69.0,50.62,
2024-04-12,807.0,2.5,,,,
2024-04-13,1781.0,,,,,
2024-04-14,4267.0,105.4,4.0,79.0,61.92,
2024-04-15,14305.0,312.6,32.0,79.0,35.1,
2024-04-16,3748.0,200.4,12.0,84.0,36.5,
2024-04-17,14933.0,418.7,40.0,71.0,45.41,
2024-04-18,11671.0,335.4,32.0,74.0,28.32,
2024-04-19,426.0,,,,,
2024-04-20,17315.0,456.4,51.0,74.0,39.9,
2024-04-21,7913.0,223.4,38.0,63.0,50.1,
2024-04-22,5011.0,94.6,3.0,81.0,38.76,
2024-04-23,4675.0,247.6,4.0,65.0,44.99,
2024-04-24,14928.0,502.0,33.0,67.0,37.55,
2024-04-25,12601.0,398.0,32.0,67.0,35.83,
2024-04-26,30011.0,567.1,50.0,69.0,50.6,
2024-04-27,12096.0,333.1,24.0,67.0,83.04,
2024-04-28,7455.0,293.5,15.0,66.0,70.76,
2024-04-29,8648.0,398.5,15.0,63.0,59.82,
2024-04-30,9512.0,439.3,18.0,63.0,52.85,
2024-05-01,8367.0,251.3,18.0,59.0,44.36,
2024-05-02,7448.0,253.6,20.0,68.0,47.37,
2024-05-03,627.0,42.3,,51.0,67.81,
2024-05-04,7491.0,177.1,26.0,77.0,30.99,
2024-05-05,8384.0,235.9,19.0,70.0,37.37,
2024-05-06,16113.0,406.7,33.0,60.0,62.52,
2024-05-07,16795.0,465.3,27.0,52.0,52.77,
2024-05-08,4124.0,167.6,11.0,53.0,50.12,
2024-05-09,4120.0,231.0,10.0,71.0,57.01,
2024-05-10,1250.0,,,,,
2024-05-11,7161.0,180.7,10.0,72.0,39.24,
2024-05-12,4011.0,,,,,
2024-05-13,5515.0,223.4,7.0,66.0,47.95,
2024-05-14,6714.0,291.2,19.0,73.0,40.6,
2024-05-15,4600.0,172.5,10.0,71.0,42.23,
2024-05-16,11180.0,171.6,15.0,65.0,61.88,
2024-05-17,15660.0,348.6,47.0,72.0,38.58,
2024-05-18,4956.0,241.3,13.0,72.0,59.4,
2024-05-19,1225.0,3.5,,,52.53,
2024-05-20,4876.0,325.5,9.0,61.0,67.08,
2024-05-21,17918.0,440.3,41.0,63.0,30.95,
2024-05-22,1428.0,213.2,,65.0,53.31,
2024-05-23,6888.0,168.6,11.0,58.0,42.19,
2024-05-24,14416.0,338.1,42.0,79.0,27.19,
2024-05-25,5077.0,229.5,13.0,58.0,51.5,
2024-05-26,12637.0,320.2,44.0,69.0,24.54,
2024-05-27,6169.0,297.7,17.0,72.0,32.23,
2024-05-28,7202.0,254.2,18.0,59.0,44.97,
2024-05-29,525.0,1.5,1.0,,,
2024-05-30,10131.0,373.7,24.0,72.0,42.78,
2024-05-31,1274.0,0.4,,,,
2024-06-01,32457.0,581.1,50.0,73.0,49.57,
2024-06-02,5186.0,3.3,1.0,,,
2024-06-03,1014.0,,,,,
2024-06-04,6801.0,,,,,
2024-06-05,10317.0,205.2,15.0,66.0,63.72,
2024-06-06,4428.0,40.4,,53.0,49.62,
2024-06-07,1761.0,,,,,
2024-06-08,2056.0,,,,,
2024-06-09,8051.0,,,,,
2024-06-10,40366.0,785.0,75.0,66.0,72.06,
2024-06-11,6087.0,1.2,1.0,,,
2024-06-12,36122.0,517.1,77.0,90.0,28.93,
2024-06-13,32143.0,597.0,67.0,72.0,51.92,
2024-06-14,21187.0,168.0,23.0,,,
2024-06-15,27041.0,283.3,54.0,72.0,65.22,
2024-06-16,1508.0,,,,,
2024-06-17,1712.0,,,,,
2024-06-18,8221.0,,,,,
2024-06-19,16213.0,325.6,35.0,73.0,55.66,
2024-06-20,3289.0,265.2,4.0,53.0,72.62,
2024-06-21,4692.0,14.1,,,,
2024-06-22,24859.0,403.0,46.0,68.0,69.72,
2024-06-23,13714.0,297.9,36.0,70.0,51.41,
2024-06-24,7967.0,289.6,7.0,54.0,49.02,
2024-06-25,32520.0,419.9,16.0,58.0,55.02,
2024-06-26,17773.0,223.0,3.0,59.0,73.88,
2024-06-27,16002.0,321.7,6.0,62.0,57.34,
2024-06-28,11944.0,241.5,12.0,63.0,45.79,
2024-06-29,10143.0,,,,,
2024-06-30,1016.0,,,,,
2024-07-01,20584.0,427.7,53.0,88.0,30.88,
2024-07-02,4295.0,125.2,1.0,72.0,61.68,
2024-07-03,2600.0,221.9,,58.0,39.55,
2024-07-04,26604.0,628.6,70.0,84.0,26.8,
2024-07-05,23111.0,579.6,63.0,74.0,45.16,
2024-07-06,13159.0,4.0,,,82.77,
2024-07-07,24312.0,566.3,59.0,73.0,35.54,
2024-07-08,15458.0,332.9,29.0,74.0,52.51,
2024-07-09,15620.0,413.5,43.0,62.0,86.42,
2024-07-10,20201.0,512.8,41.0,70.0,40.12,
2024-07-11,20005.0,509.8,40.0,66.0,51.46,
2024-07-12,1619.0,12.7,1.0,53.0,66.65,
2024-07-13,3015.0,,,,,
2024-07-14,417.0,1.4,1.0,,,
2024-07-15,513.0,0.1,,,,
2024-07-16,21175.0,400.6,51.0,81.0,39.66,
2024-07-17,3980.0,129.9,8.0,54.0,64.22,
2024-07-18,689.0,1.0,1.0,,,
2024-07-19,14293.0,326.4,32.0,90.0,22.52,
2024-07-20,12458.0,241.6,13.0,59.0,43.67,
2024-07-21,5152.0,110.0,8.0,67.0,82.02,
2024-07-22,17114.0,423.7,66.0,69.0,36.05,
2024-07-23,6693.0,149.7,14.0,53.0,77.94,
2024-07-24,8818.0,182.6,16.0,67.0,62.51,
2024-07-25,13279.0,258.7,24.0,68.0,41.91,
2024-07-26,565.0,34.4,,53.0,43.38,
2024-07-27,4677.0,142.5,21.0,,,
2024-07-28,7417.0,120.9,15.0,68.0,42.65,
2024-07-29,22909.0,558.3,85.0,61.0,40.57,
2024-07-30,8075.0,,,,,
2024-07-31,3565.0,,,,,
2024-08-01,462.0,,,,,
2024-08-02,6024.0,,,,,
2024-08-03,3079.0,,,,,
2024-08-04,20309.0,395.5,62.0,,,
2024-08-05,433.0,,,,,
2024-08-06,21448.0,526.4,40.0,58.0,59.84,
2024-08-07,13164.0,276.6,17.0,67.0,59.67,
2024-08-08,9502.0,366.9,13.0,56.0,57.59,
2024-08-09,5790.0,78.3,5.0,,,
2024-08-10,2706.0,,,,,
2024-08-11,16573.0,402.7,40.0,82.0,29.82,
2024-08-12,15613.0,324.4,47.0,70.0,43.3,
2024-08-13,18848.0,444.3,50.0,82.0,26.51,
2024-08-14,3975.0,213.5,3.0,53.0,63.88,
2024-08-15,522.0,,,,,
2024-08-16,676.0,0.2,,,,
2024-08-17,8265.0,191.8,1.0,66.0,57.22,
2024-08-18,4000.0,132.3,3.0,52.0,65.26,
2024-08-19,13808.0,393.5,32.0,67.0,78.37,
2024-08-20,1015.0,100.8,,54.0,69.37,
2024-08-21,1839.0,167.9,1.0,55.0,57.88,
2024-08-22,5188.0,164.3,8.0,71.0,58.64,
2024-08-23,1670.0,159.9,1.0,54.0,81.97,
2024-08-24,620.0,1.1,,,,
2024-08-25,393.0,,,,,
2024-08-26,655.0,,,,,
2024-08-27,743.0,,,,,
2024-08-28,21969.0,395.0,70.0,87.0,39.0,
2024-08-29,2610.0,69.0,3.0,70.0,61.03,
2024-08-30,693.0,,,,,
2024-08-31,28114.0,541.2,53.0,80.0,26.54,
2024-09-01,28023.0,527.4,37.0,72.0,59.79,
2024-09-02,33472.0,683.5,97.0,74.0,46.65,
2024-09-03,34324.0,683.7,47.0,73.0,61.79,
2024-09-04,1978.0,33.4,4.0,,,
2024-09-05,1631.0,,,,,
2024-09-06,27147.0,467.8,80.0,85.0,54.03,
2024-09-07,4681.0,,,,,
2024-09-08,22575.0,434.6,46.0,76.0,39.96,
2024-09-09,4915.0,75.9,,58.0,54.2,
2024-09-10,1899.0,,,,,
2024-09-11,20825.0,418.0,42.0,72.0,23.31,
2024-09-12,5705.0,11.4,,58.0,57.04,
2024-09-13,29304.0,528.4,80.0,80.0,30.27,
2024-09-14,4396.0,232.3,3.0,54.0,57.14,
2024-09-15,4556.0,253.8,3.0,54.0,67.23,
2024-09-16,7620.0,207.7,9.0,63.0,55.87,
2024-09-17,22340.0,540.9,56.0,72.0,36.98,
2024-09-18,18681.0,475.9,40.0,66.0,60.01,
2024-09-19,23247.0,630.6,58.0,58.0,61.15,
2024-09-20,15382.0,320.2,58.0,66.0,49.81,
2024-09-21,7096.0,64.3,1.0,52.0,83.24,
2024-09-22,10500.0,,,,,
2024-09-23,23185.0,512.6,79.0,73.0,46.61,
2024-09-24,42426.0,789.6,115.0,72.0,34.25,
2024-09-25,31073.0,591.7,87.0,63.0,74.66,
2024-09-26,11417.0,339.1,26.0,59.0,71.43,
2024-09-27,15724.0,416.4,51.0,59.0,35.53,
2024-09-28,6307.0,,,,,
2024-09-29,3108.0,,,,,
2024-09-30,17425.0,437.9,43.0,81.0,34.48,
2024-10-01,16556.0,403.2,44.0,62.0,58.35,
2024-10-02,30657.0,649.9,96.0,66.0,40.4,
2024-10-03,10914.0,384.8,34.0,63.0,55.72,
2024-10-04,10162.0,371.2,36.0,60.0,55.66,
2024-10-05,16865.0,249.5,28.0,59.0,56.45,
2024-10-06,2708.0,158.5,3.0,73.0,40.43,
2024-10-07,20920.0,661.0,88.0,63.0,41.02,
2024-10-08,14448.0,417.0,57.0,80.0,41.93,
2024-10-09,12296.0,472.8,47.0,63.0,73.86,
2024-10-10,16086.0,444.1,49.0,57.0,112.91,
2024-10-11,24704.0,582.5,84.0,54.0,53.98,
2024-10-12,4778.0,219.2,19.0,71.0,41.72,
2024-10-13,5781.0,186.1,17.0,49.0,78.35,
2024-10-14,16633.0,441.5,45.0,78.0,44.91,
2024-10-15,17591.0,435.7,65.0,55.0,60.45,
2024-10-16,17810.0,422.8,58.0,53.0,70.48,
2024-10-17,15937.0,301.1,31.0,,,
2024-10-18,4808.0,,,,,
2024-10-19,28741.0,600.6,95.0,79.0,43.02,
2024-10-20,8321.0,222.2,24.0,64.0,74.71,
2024-10-21,15097.0,358.0,31.0,58.0,55.01,
2024-10-22,13448.0,184.1,21.0,69.0,27.26,
2024-10-23,9635.0,319.5,34.0,53.0,71.15,
2024-10-24,14375.0,344.7,38.0,74.0,45.29,
2024-10-25,38459.0,760.3,135.0,59.0,45.95,
2024-10-26,629.0,10.6,,49.0,66.66,
2024-10-27,32217.0,571.5,115.0,80.0,25.93,
2024-10-28,7710.0,189.5,18.0,53.0,49.01,
2024-10-29,6129.0,188.4,24.0,88.0,41.57,
2024-10-30,17189.0,491.9,60.0,59.0,53.71,
2024-10-31,5538.0,6.9,3.0,,,
2024-11-01,12330.0,209.1,17.0,83.0,66.09,
2024-11-02,28953.0,592.6,94.0,58.0,60.35,
2024-11-03,2242.0,149.8,,80.0,56.17,
2024-11-04,17910.0,532.8,64.0,75.0,33.89,
2024-11-05,13229.0,275.2,46.0,73.0,59.34,
2024-11-06,11104.0,424.7,36.0,63.0,53.47,
2024-11-07,12836.0,470.4,46.0,60.0,70.21,
2024-11-08,14528.0,355.7,46.0,78.0,48.8,
2024-11-09,19159.0,488.5,81.0,64.0,76.4,
2024-11-10,10371.0,,,,,
2024-11-11,16003.0,300.2,44.0,71.0,47.29,
2024-11-12,6357.0,124.4,,63.0,83.39,
2024-11-13,6993.0,,,,,
2024-11-14,9312.0,,,,,
2024-11-15,1400.0,,,,,
2024-11-16,8889.0,,,,,
2024-11-17,10307.0,,,,,
2024-11-18,8599.0,,,,,
2024-11-19,13214.0,,,,,
2024-11-20,4555.0,,,,,
2024-11-21,5116.0,,,,,
2024-11-22,6152.0,,,,,
2024-11-23,6801.0,,,,,
2024-11-24,6463.0,,,,,
2024-11-25,11383.0,215.5,23.0,66.0,56.93,
2024-11-26,15378.0,381.4,60.0,55.0,50.07,
2024-11-27,6094.0,57.3,12.0,73.0,40.33,
2024-11-28,6980.0,,,,,
2024-11-29,4961.0,,,,,
2024-11-30,8433.0,,,,,
2024-12-01,16016.0,,,,,
2024-12-02,11761.0,154.2,20.0,84.0,52.93,
2024-12-03,5737.0,346.9,8.0,72.0,38.99,
2024-12-04,2533.0,46.5,,,,
2024-12-05,8051.0,,,,,
2024-12-06,8916.0,226.7,15.0,70.0,65.64,
2024-12-07,28420.0,577.8,88.0,59.0,51.92,
2024-12-08,3949.0,255.8,12.0,78.0,37.87,
2024-12-09,7887.0,462.1,23.0,63.0,57.25,
2024-12-10,16615.0,404.3,38.0,65.0,80.12,
2024-12-11,10395.0,270.8,30.0,59.0,45.95,
2024-12-12,14528.0,508.2,49.0,60.0,55.87,
2024-12-13,16793.0,425.7,62.0,59.0,57.11,
2024-12-14,2486.0,142.8,6.0,62.0,50.83,
2024-12-15,2145.0,,,,,
2024-12-16,6810.0,,,,,
2024-12-17,1737.0,,,,,
2024-12-18,5805.0,,,,,
2024-12-19,4500.0,139.0,,63.0,63.73,
2024-12-20,15540.0,531.6,61.0,54.0,50.72,
2024-12-21,2653.0,18.4,,,,
2024-12-22,14971.0,491.1,36.0,58.0,58.52,
2024-12-23,11751.0,386.3,39.0,,,
2024-12-24,13301.0,322.4,30.0,71.0,40.37,
2024-12-25,17102.0,469.1,53.0,56.0,55.32,
2024-12-26,12965.0,437.2,36.0,63.0,65.37,
2024-12-27,18075.0,456.7,41.0,54.0,56.53,
2024-12-28,15322.0,265.9,49.0,58.0,55.16,
2024-12-29,1235.0,185.7,,68.0,45.47,
2024-12-30,741.0,45.8,,,,
2024-12-31,11294.0,283.8,39.0,74.0,54.03,
2025-01-01,11993.0,296.9,26.0,79.0,,
2025-01-02,6601.0,,,,,
2025-01-03,8735.0,,,,,
2025-01-04,7622.0,,,,,
2025-01-05,11235.0,132.6,26.0,,,
2025-01-06,10049.0,164.6,11.0,,51.14,
2025-01-07,4163.0,239.9,3.0,61.0,53.78,
2025-01-08,20751.0,455.2,72.0,84.0,46.58,
2025-01-09,15850.0,391.7,56.0,65.0,43.91,
2025-01-10,31095.0,646.4,112.0,71.0,37.65,
2025-01-11,10959.0,292.3,41.0,72.0,50.89,
2025-01-12,649.0,,,,,
2025-01-13,12294.0,289.4,39.0,72.0,45.99,
2025-01-14,15333.0,243.8,41.0,59.0,45.15,
2025-01-15,13784.0,282.6,59.0,69.0,53.07,
2025-01-16,8908.0,258.5,31.0,60.0,74.16,
2025-01-17,1420.0,157.0,,58.0,71.89,
2025-01-18,280.0,,,,,
2025-01-19,3750.0,146.0,5.0,66.0,58.61,
2025-01-20,15232.0,254.6,27.0,55.0,69.62,
2025-01-21,21394.0,473.6,51.0,72.0,52.34,
2025-01-22,12971.0,233.7,28.0,59.0,44.35,
2025-01-23,9076.0,,,,,
2025-01-24,11988.0,,,,,
2025-01-25,3397.0,,,,,
2025-01-26,8922.0,68.9,,65.0,61.6,
2025-01-27,14514.0,364.3,27.0,59.0,54.7,
2025-01-28,3544.0,48.4,2.0,,,
2025-01-29,2156.0,,,,,
2025-01-30,1460.0,,,,,
2025-01-31,11432.0,,,,,
2025-02-01,25049.0,434.5,64.0,69.0,46.25,
2025-02-02,14658.0,441.9,40.0,58.0,74.14,
2025-02-03,14433.0,296.6,28.0,,,
2025-02-04,11224.0,355.7,34.0,76.0,57.53,
2025-02-05,29069.0,654.4,123.0,64.0,45.03,
2025-02-06,23875.0,468.2,55.0,68.0,70.49,
2025-02-07,5613.0,191.3,15.0,75.0,35.14,
2025-02-08,8375.0,238.7,12.0,63.0,61.11,
2025-02-09,15249.0,265.9,31.0,56.0,53.4,
2025-02-10,19935.0,521.6,62.0,68.0,35.57,
2025-02-11,12334.0,403.6,36.0,60.0,80.73,
2025-02-12,5376.0,,,,,
2025-02-13,9819.0,399.5,29.0,64.0,50.6,
2025-02-14,18280.0,493.3,66.0,64.0,57.14,
2025-02-15,20399.0,444.7,69.0,64.0,54.98,
2025-02-16,11281.0,301.9,24.0,63.0,67.91,
2025-02-17,10964.0,345.7,31.0,59.0,60.19,
2025-02-18,17965.0,481.2,50.0,70.0,62.59,
2025-02-19,11457.0,357.7,30.0,59.0,64.84,
2025-02-20,13113.0,315.1,41.0,59.0,61.72,
2025-02-21,4103.0,252.0,7.0,63.0,52.52,
2025-02-22,1582.0,132.7,,53.0,73.87,
2025-02-23,8387.0,256.1,24.0,66.0,55.46,
2025-02-24,10015.0,412.4,29.0,58.0,54.29,
2025-02-25,12836.0,316.4,44.0,58.0,58.44,
2025-02-26,8543.0,281.8,19.0,63.0,68.76,
2025-02-27,13140.0,400.8,39.0,58.0,66.7,
2025-02-28,15783.0,429.6,46.0,56.0,69.59,
2025-03-01,3846.0,142.3,10.0,58.0,69.23,
2025-03-02,15346.0,409.9,46.0,53.0,70.21,
2025-03-03,12453.0,432.7,34.0,60.0,63.44,
2025-03-04,17283.0,388.9,48.0,58.0,63.96,
2025-03-05,13654.0,,,,,
2025-03-06,10452.0,344.2,19.0,67.0,47.88,
2025-03-07,13621.0,456.2,37.0,58.0,53.38,
2025-03-08,21368.0,483.2,72.0,59.0,64.6,
2025-03-09,6502.0,13.9,1.0,,,
2025-03-10,9213.0,6.2,1.0,,,
2025-03-11,12935.0,408.8,35.0,53.0,72.52,
